ID,step,angle,x,y,x_m,y_m,date,hour,cosHour,sinHour,behavior,Stage,Elephant,Zone,month,Season
E1,0.0092961632242176,-2.383520315423812,463.6125956978541,6280.5482469080325,463612.59569785406,6280548.246908032,2022-09-07T17:48:00Z,17.8,-0.0523359562429434,-0.998629534754574,Resting,pre,E1,Home,9,Spring
E1,0.0422708376981067,1.4247995468293129,463.6154122342911,6280.539387688361,463615.4122342911,6280539.387688361,2022-09-07T18:19:00Z,18.316666666666663,0.0828082075122043,-0.9965655024977614,Resting,pre,E1,Home,9,Spring
E1,0.053624979261487,2.732835308155632,463.6571308353592,6280.546198124809,463657.1308353592,6280546.198124809,2022-09-07T18:49:00Z,18.816666666666663,0.2121776721564461,-0.9772311064626787,Resting,pre,E1,Home,9,Spring
E1,0.0335605671760854,0.3500032886842099,463.6051325434889,6280.559305986701,463605.1325434889,6280559.305986701,2022-09-07T19:19:00Z,19.316666666666663,0.3379167180033267,-0.9411760152563708,Resting,pre,E1,Home,9,Spring
E1,0.0364490923286765,-0.2212457913835459,463.57175006724754,6280.55585316913,463571.75006724754,6280555.85316913,2022-09-07T19:49:00Z,19.816666666666663,0.4578739151169563,-0.8890171414857366,Resting,pre,E1,Home,9,Spring
E1,0.0283609403761445,0.6102762245003941,463.5355552132284,6280.56015071193,463535.55521322833,6280560.15071193,2022-09-07T20:19:00Z,20.316666666666663,0.5699967625963025,-0.821646937942164,Resting,pre,E1,Home,9,Spring
E1,0.0421073985150715,0.1295535134337737,463.51055945439725,6280.546750899264,463510.5594543973,6280546.750899265,2022-09-07T20:50:00Z,20.83333333333333,0.6755902076156601,-0.7372773368101242,Foraging,pre,E1,Home,9,Spring
E1,0.0883058759940067,-0.402741411143741,463.476329552698,6280.522228525004,463476.329552698,6280522.228525003,2022-09-07T21:20:00Z,21.33333333333333,0.7660444431189778,-0.6427876096865396,Foraging,pre,E1,Home,9,Spring
E1,0.0763395142867244,0.5563026439632912,463.3901310825604,6280.503051677479,463390.1310825604,6280503.051677479,2022-09-07T21:49:00Z,21.816666666666663,0.8410390129643923,-0.540974471367994,Foraging,pre,E1,Home,9,Spring
E1,0.0613492857656803,-0.30259537695841,463.335603784985,6280.449624200834,463335.603784985,6280449.624200834,2022-09-07T22:20:00Z,22.33333333333333,0.9063077870366496,-0.4226182617407,Foraging,pre,E1,Home,9,Spring
E1,0.0047688532124653,2.4381607953867657,463.2809795596896,6280.42169699412,463280.9795596896,6280421.69699412,2022-09-07T22:50:00Z,22.83333333333333,0.9537169507482268,-0.3007057995042738,Sleeping,pre,E1,Home,9,Spring
E1,0.0034531194980809,2.0774148646503194,463.285621942552,6280.420606011847,463285.621942552,6280420.606011847,2022-09-07T23:20:00Z,23.33333333333333,0.984807753012208,-0.1736481776669304,Sleeping,pre,E1,Home,9,Spring
